game_file,style,deck,deck_family,hero_class,opp_style,opp_deck,start_player,won,n_turns_total,f_n_turns,f_actions_per_turn,f_cards_per_turn,f_cards_drawn_per_turn,f_avg_card_cost,f_max_card_cost,f_std_card_cost,f_minion_frac,f_spell_frac,f_weapon_frac,f_avg_minion_atk,f_avg_minion_health,f_first_minion_turn,f_attacks_per_turn,f_face_attack_ratio,f_hero_power_per_turn,f_hero_power_frac,f_targeted_play_frac,f_target_face_frac,f_face_dmg_per_turn,f_minion_dmg_per_turn,f_face_dmg_share,f_dmg_taken_per_turn,f_heal_per_turn,f_armor_gain_per_turn,f_board_size_mean,f_board_size_max,f_opp_minions_killed_per_turn,f_own_minions_lost_per_turn,f_trade_ratio,f_mana_spent_per_turn,f_mana_floated_per_turn,f_mana_efficiency,f_hand_size_mean,f_deck_left_end
game_002_aggro-AggroPirateWarrior_vs_aggro-MurlocDruid.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,MurlocDruid,1,1,11,6,2.8333333333333335,1.0,1.8333333333333333,2.3333333333333335,4.0,1.1055415967851332,0.5,0.3333333333333333,0.16666666666666666,2.6666666666666665,2.3333333333333335,4.0,1.8333333333333333,1.0,0.0,0.0,0.0,,5.0,0.0,1.0,4.333333333333333,0.0,0.0,1.5,4,0.0,0.0,,2.3333333333333335,1.1666666666666667,0.6666666666666666,2.8333333333333335,20
game_002_aggro-AggroPirateWarrior_vs_aggro-RenoKazakusDragonPriest.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,RenoKazakusDragonPriest,1,0,16,8,4.75,1.25,1.75,2.9,4.0,1.044030650891055,0.8,0.2,0.0,2.875,3.125,2.0,3.5,1.0,0.0,0.0,0.0,,7.625,0.0,1.0,3.875,0.0,0.0,4.25,7,0.0,0.25,0.0,3.625,0.875,0.8055555555555556,2.75,19
game_002_aggro-AggroPirateWarrior_vs_aggro-RenoKazakusMage.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,RenoKazakusMage,2,1,16,8,3.375,1.5,1.0,2.4166666666666665,4.0,1.3202482931462383,0.8333333333333334,0.08333333333333333,0.08333333333333333,2.3,2.6,3.0,1.875,0.9333333333333333,0.0,0.0,0.0,,6.375,0.375,0.9444444444444444,3.25,0.0,0.0,3.5,7,0.125,0.375,0.25,2.875,1.75,0.6216216216216216,2.625,18
game_002_aggro-AggroPirateWarrior_vs_aggro-ZooDiscardWarlock.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,ZooDiscardWarlock,1,0,12,6,3.5,1.0,1.8333333333333333,3.1666666666666665,5.0,1.5723301886761005,0.6666666666666666,0.16666666666666666,0.16666666666666666,3.0,2.75,1.0,2.5,0.8,0.0,0.0,0.0,,4.0,1.1666666666666667,0.7741935483870968,5.0,0.0,0.0,2.1666666666666665,3,0.5,0.6666666666666666,0.42857142857142855,2.8333333333333335,0.6666666666666666,0.8095238095238095,3.0,20
game_002_aggro-AggroPirateWarrior_vs_control-AggroPirateWarrior.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,AggroPirateWarrior,1,0,14,7,2.2857142857142856,1.2857142857142858,1.7142857142857142,2.6666666666666665,5.0,1.5634719199411433,0.8888888888888888,0.0,0.1111111111111111,2.25,2.5,1.0,1.0,0.8571428571428571,0.0,0.0,0.0,,2.0,0.2857142857142857,0.875,4.285714285714286,0.0,0.0,1.1428571428571428,3,0.5714285714285714,1.1428571428571428,0.3333333333333333,2.7142857142857144,1.2857142857142858,0.6785714285714286,2.2857142857142856,20
game_002_aggro-AggroPirateWarrior_vs_control-MidrangeBuffPaladin.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,MidrangeBuffPaladin,1,1,15,8,2.5,1.125,1.75,2.888888888888889,5.0,1.4487116456005886,0.5555555555555556,0.2222222222222222,0.2222222222222222,3.2,3.2,4.0,1.25,0.8,0.125,0.05,0.0,,4.125,1.25,0.7674418604651163,2.625,0.0,0.0,1.125,2,0.375,0.5,0.42857142857142855,3.0,1.5,0.6666666666666666,2.75,18
game_002_aggro-AggroPirateWarrior_vs_control-MidrangeJadeShaman.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,MidrangeJadeShaman,1,0,16,8,2.875,1.375,1.75,2.8181818181818183,4.0,1.1134044285378082,0.7272727272727273,0.18181818181818182,0.09090909090909091,2.875,3.125,2.0,1.375,0.8181818181818182,0.125,0.043478260869565216,0.0,,2.875,0.75,0.7931034482758621,3.875,0.0,0.25,1.375,3,0.25,1.125,0.18181818181818182,4.0,0.5,0.8888888888888888,2.125,18
game_002_aggro-AggroPirateWarrior_vs_control-MidrangeSecretHunter.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,MidrangeSecretHunter,2,1,12,6,2.8333333333333335,1.0,1.0,2.3333333333333335,4.0,1.4907119849998598,0.8333333333333334,0.16666666666666666,0.0,3.4,3.0,2.0,1.8333333333333333,0.9090909090909091,0.0,0.0,0.0,,5.666666666666667,0.5,0.918918918918919,3.3333333333333335,0.0,0.0,3.0,6,0.16666666666666666,0.5,0.25,2.3333333333333335,1.3333333333333333,0.6363636363636364,5.0,19
game_002_aggro-AggroPirateWarrior_vs_control-MiraclePirateRogue.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,MiraclePirateRogue,2,1,10,5,3.2,1.0,1.0,2.2,4.0,1.469693845669907,0.6,0.4,0.0,3.3333333333333335,3.3333333333333335,2.0,2.2,1.0,0.0,0.0,0.0,,6.0,0.0,1.0,0.8,0.0,0.0,2.2,4,0.0,0.4,0.0,2.2,1.0,0.6875,4.4,20
game_002_aggro-AggroPirateWarrior_vs_control-MurlocDruid.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,MurlocDruid,2,0,11,5,2.4,1.6,1.0,2.0,4.0,1.224744871391589,0.625,0.25,0.125,2.4,2.4,2.0,0.8,1.0,0.0,0.0,0.0,,2.4,0.0,1.0,6.2,0.0,0.0,1.2,3,0.4,0.8,0.3333333333333333,3.2,0.0,1.0,3.0,20
game_002_aggro-AggroPirateWarrior_vs_control-RenoKazakusDragonPriest.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,RenoKazakusDragonPriest,2,1,14,7,3.0,1.4285714285714286,1.0,2.2,5.0,1.6,0.7,0.2,0.1,2.5714285714285716,2.2857142857142856,1.0,1.5714285714285714,0.9090909090909091,0.0,0.0,0.0,,5.714285714285714,0.8571428571428571,0.8695652173913043,2.5714285714285716,0.0,0.0,2.0,4,0.7142857142857143,0.8571428571428571,0.45454545454545453,3.142857142857143,1.0,0.7586206896551724,2.7142857142857144,19
game_002_aggro-AggroPirateWarrior_vs_control-RenoKazakusMage.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,RenoKazakusMage,2,0,21,10,2.6,1.4,1.0,2.7857142857142856,5.0,1.4232042032265197,0.5714285714285714,0.21428571428571427,0.21428571428571427,2.875,3.25,1.0,1.2,0.8333333333333334,0.0,0.0,0.0,,3.7,0.6,0.8604651162790697,3.4,0.4,0.0,1.2,3,0.3,0.9,0.25,3.9,1.7,0.6964285714285714,1.9,15
game_002_aggro-AggroPirateWarrior_vs_control-ZooDiscardWarlock.log,aggro,AggroPirateWarrior,aggro,WARRIOR,control,ZooDiscardWarlock,2,0,15,7,3.4285714285714284,1.7142857142857142,1.0,2.0833333333333335,4.0,1.3819269959814167,0.9166666666666666,0.08333333333333333,0.0,2.272727272727273,2.3636363636363638,1.0,1.7142857142857142,0.9166666666666666,0.0,0.0,0.0,,3.5714285714285716,0.2857142857142857,0.9259259259259259,4.285714285714286,0.0,0.0,2.4285714285714284,5,0.42857142857142855,1.2857142857142858,0.25,3.2857142857142856,0.8571428571428571,0.7931034482758621,2.7142857142857144,19
game_002_aggro-AggroPirateWarrior_vs_fatigue-AggroPirateWarrior.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,AggroPirateWarrior,1,1,13,7,3.142857142857143,1.2857142857142858,1.7142857142857142,2.2222222222222223,5.0,1.4740554623801778,0.7777777777777778,0.1111111111111111,0.1111111111111111,2.2857142857142856,2.142857142857143,1.0,1.8571428571428572,1.0,0.0,0.0,0.0,,4.142857142857143,0.0,1.0,3.2857142857142856,0.0,0.0,2.142857142857143,4,0.2857142857142857,0.7142857142857143,0.2857142857142857,2.857142857142857,1.1428571428571428,0.7142857142857143,2.7142857142857144,19
game_002_aggro-AggroPirateWarrior_vs_fatigue-MidrangeBuffPaladin.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,MidrangeBuffPaladin,1,0,18,9,2.6666666666666665,1.3333333333333333,1.4444444444444444,2.4166666666666665,5.0,1.4409680388158819,0.75,0.16666666666666666,0.08333333333333333,2.3333333333333335,2.3333333333333335,1.0,1.2222222222222223,0.45454545454545453,0.1111111111111111,0.041666666666666664,0.0,,1.7777777777777777,1.6666666666666667,0.5161290322580645,3.4444444444444446,0.0,0.2222222222222222,1.2222222222222223,2,0.6666666666666666,1.0,0.4,3.0,2.0,0.6,1.6666666666666667,17
game_002_aggro-AggroPirateWarrior_vs_fatigue-MidrangeJadeShaman.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,MidrangeJadeShaman,2,0,13,6,2.3333333333333335,1.1666666666666667,1.0,2.4285714285714284,4.0,1.5907898179514348,0.7142857142857143,0.14285714285714285,0.14285714285714285,3.2,2.4,1.0,1.1666666666666667,0.8571428571428571,0.0,0.0,0.0,,2.3333333333333335,0.6666666666666666,0.7777777777777778,5.0,0.0,0.0,1.3333333333333333,3,0.3333333333333333,1.0,0.25,2.8333333333333335,0.8333333333333334,0.7727272727272727,3.8333333333333335,19
game_002_aggro-AggroPirateWarrior_vs_fatigue-MidrangeSecretHunter.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,MidrangeSecretHunter,2,0,15,7,3.0,1.7142857142857142,1.0,2.6666666666666665,5.0,1.5456030825826172,0.6666666666666666,0.25,0.08333333333333333,3.0,3.25,1.0,1.2857142857142858,0.7777777777777778,0.0,0.0,0.0,,3.2857142857142856,0.42857142857142855,0.8846153846153846,4.428571428571429,0.0,0.0,1.7142857142857142,2,0.7142857142857143,1.0,0.4166666666666667,3.4285714285714284,0.7142857142857143,0.8275862068965517,2.857142857142857,18
game_002_aggro-AggroPirateWarrior_vs_fatigue-MiraclePirateRogue.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,MiraclePirateRogue,1,0,10,5,3.6,1.0,2.2,2.2,4.0,1.16619037896906,0.8,0.2,0.0,2.25,2.75,1.0,2.6,1.0,0.0,0.0,0.0,,4.4,0.0,1.0,6.0,0.0,0.0,3.2,5,0.0,0.2,0.0,2.2,0.8,0.7333333333333333,3.0,21
game_002_aggro-AggroPirateWarrior_vs_fatigue-MurlocDruid.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,MurlocDruid,2,0,13,6,3.1666666666666665,1.6666666666666667,1.0,2.2,5.0,1.6,0.7,0.2,0.1,2.142857142857143,2.2857142857142856,1.0,1.5,0.8888888888888888,0.0,0.0,0.0,,2.3333333333333335,0.8333333333333334,0.7368421052631579,5.0,0.0,0.0,2.0,3,0.16666666666666666,0.8333333333333334,0.16666666666666666,3.0,0.6666666666666666,0.8181818181818182,2.5,20
game_002_aggro-AggroPirateWarrior_vs_fatigue-RenoKazakusDragonPriest.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,RenoKazakusDragonPriest,1,0,18,9,2.7777777777777777,1.2222222222222223,1.6666666666666667,2.5454545454545454,5.0,1.233150906022776,0.8181818181818182,0.09090909090909091,0.09090909090909091,2.3333333333333335,2.7777777777777777,2.0,1.4444444444444444,0.7692307692307693,0.1111111111111111,0.04,0.0,,4.111111111111111,1.2222222222222223,0.7708333333333334,3.5555555555555554,0.0,0.2222222222222222,1.8888888888888888,4,0.3333333333333333,1.1111111111111112,0.23076923076923078,3.3333333333333335,1.6666666666666667,0.6666666666666666,2.0,17
game_002_aggro-AggroPirateWarrior_vs_fatigue-RenoKazakusMage.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,RenoKazakusMage,2,1,12,6,3.1666666666666665,1.1666666666666667,1.0,2.857142857142857,5.0,1.6413036132965795,0.42857142857142855,0.2857142857142857,0.2857142857142857,3.3333333333333335,3.3333333333333335,2.0,2.0,0.8333333333333334,0.0,0.0,0.0,,5.666666666666667,1.0,0.85,1.6666666666666667,0.3333333333333333,0.0,1.8333333333333333,3,0.16666666666666666,0.5,0.25,2.6666666666666665,1.0,0.7272727272727273,3.1666666666666665,19
game_002_aggro-AggroPirateWarrior_vs_fatigue-ZooDiscardWarlock.log,aggro,AggroPirateWarrior,aggro,WARRIOR,fatigue,ZooDiscardWarlock,2,0,15,7,2.7142857142857144,1.7142857142857142,1.0,1.8333333333333333,4.0,1.2133516482134197,0.6666666666666666,0.25,0.08333333333333333,2.125,1.875,1.0,1.0,0.7142857142857143,0.0,0.0,0.0,,2.4285714285714284,0.42857142857142855,0.85,4.857142857142857,0.0,0.0,1.1428571428571428,2,0.8571428571428571,1.0,0.46153846153846156,3.142857142857143,1.0,0.7586206896551724,1.5714285714285714,19
game_002_aggro-AggroPirateWarrior_vs_midrange-AggroPirateWarrior.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,AggroPirateWarrior,2,0,11,5,2.8,1.4,1.0,2.142857142857143,4.0,1.456862718169367,0.5714285714285714,0.42857142857142855,0.0,3.5,2.75,3.0,1.4,1.0,0.0,0.0,0.0,,3.2,0.0,1.0,6.2,0.0,0.0,1.4,3,0.2,1.0,0.16666666666666666,3.0,0.2,0.9375,3.8,20
game_002_aggro-AggroPirateWarrior_vs_midrange-MidrangeBuffPaladin.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,MidrangeBuffPaladin,1,0,18,9,2.7777777777777777,1.3333333333333333,1.6666666666666667,2.3333333333333335,5.0,1.3743685418725535,0.75,0.16666666666666666,0.08333333333333333,2.3333333333333335,2.6666666666666665,1.0,1.4444444444444444,0.8461538461538461,0.0,0.0,0.0,,2.888888888888889,0.8888888888888888,0.7647058823529411,3.3333333333333335,0.0,0.0,1.8888888888888888,3,0.4444444444444444,1.0,0.3076923076923077,3.0,2.0,0.6,1.4444444444444444,17
game_002_aggro-AggroPirateWarrior_vs_midrange-MidrangeJadeShaman.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,MidrangeJadeShaman,2,1,16,8,3.375,1.5,1.0,2.6666666666666665,5.0,1.4337208778404378,0.75,0.16666666666666666,0.08333333333333333,2.6666666666666665,3.111111111111111,1.0,1.75,0.7142857142857143,0.125,0.037037037037037035,0.0,,4.0,1.125,0.7804878048780488,2.75,0.0,0.0,2.0,4,0.75,1.25,0.375,3.25,1.375,0.7027027027027027,2.625,17
game_002_aggro-AggroPirateWarrior_vs_midrange-MidrangeSecretHunter.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,MidrangeSecretHunter,1,1,9,5,4.0,1.2,2.2,2.1666666666666665,4.0,1.2133516482134197,1.0,0.0,0.0,2.3333333333333335,2.1666666666666665,1.0,2.8,1.0,0.0,0.0,0.0,,6.0,0.0,1.0,2.8,0.0,0.0,4.6,6,0.0,0.2,0.0,2.6,0.4,0.8666666666666667,2.2,21
game_002_aggro-AggroPirateWarrior_vs_midrange-MiraclePirateRogue.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,MiraclePirateRogue,2,0,11,5,1.8,1.2,1.0,2.3333333333333335,4.0,1.4907119849998598,0.6666666666666666,0.3333333333333333,0.0,3.0,3.0,2.0,0.6,1.0,0.0,0.0,0.0,,2.4,0.0,1.0,6.6,0.0,0.0,1.0,2,0.6,1.0,0.375,2.8,0.4,0.875,4.0,20
game_002_aggro-AggroPirateWarrior_vs_midrange-MurlocDruid.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,MurlocDruid,2,0,13,6,2.6666666666666665,1.3333333333333333,1.0,2.875,5.0,1.7633419974582356,0.625,0.25,0.125,3.2,3.2,1.0,1.0,1.0,0.3333333333333333,0.125,0.0,,3.0,0.0,1.0,5.666666666666667,0.6666666666666666,0.0,1.0,3,0.3333333333333333,1.0,0.25,3.1666666666666665,0.5,0.8636363636363636,3.8333333333333335,19
game_002_aggro-AggroPirateWarrior_vs_midrange-RenoKazakusDragonPriest.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,RenoKazakusDragonPriest,1,0,22,11,1.9090909090909092,1.2727272727272727,1.4545454545454546,2.7142857142857144,5.0,1.2205719636167902,0.7142857142857143,0.14285714285714285,0.14285714285714285,2.6,3.1,3.0,0.6363636363636364,1.0,0.0,0.0,0.0,,1.6363636363636365,0.0,1.0,2.8181818181818183,0.0,0.0,1.0909090909090908,3,0.2727272727272727,1.0,0.21428571428571427,3.4545454545454546,2.4545454545454546,0.5846153846153846,1.7272727272727273,15
game_002_aggro-AggroPirateWarrior_vs_midrange-RenoKazakusMage.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,RenoKazakusMage,1,0,18,9,3.3333333333333335,1.3333333333333333,1.5555555555555556,2.5833333333333335,5.0,1.4976833963009524,0.75,0.0,0.25,2.2222222222222223,2.2222222222222223,2.0,2.0,1.0,0.0,0.0,0.0,,6.0,0.0,1.0,3.5555555555555554,0.2222222222222222,0.0,2.2222222222222223,4,0.0,1.0,0.0,3.4444444444444446,1.5555555555555556,0.6888888888888889,2.5555555555555554,17
game_002_aggro-AggroPirateWarrior_vs_midrange-ZooDiscardWarlock.log,aggro,AggroPirateWarrior,aggro,WARRIOR,midrange,ZooDiscardWarlock,1,0,12,6,3.3333333333333335,1.5,2.0,2.2222222222222223,5.0,1.3966450099973928,0.7777777777777778,0.1111111111111111,0.1111111111111111,2.142857142857143,1.8571428571428572,1.0,1.8333333333333333,0.6363636363636364,0.0,0.0,0.0,,3.3333333333333335,1.8333333333333333,0.6451612903225806,5.0,0.0,0.0,2.1666666666666665,4,0.6666666666666666,1.1666666666666667,0.36363636363636365,3.3333333333333335,0.16666666666666666,0.9523809523809523,1.8333333333333333,21
game_002_aggro-AggroPirateWarrior_vs_ramp-AggroPirateWarrior.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,AggroPirateWarrior,1,0,12,6,2.5,1.1666666666666667,1.8333333333333333,2.7142857142857144,5.0,1.5779087167410373,0.7142857142857143,0.14285714285714285,0.14285714285714285,2.8,2.2,3.0,1.3333333333333333,1.0,0.0,0.0,0.0,,3.8333333333333335,0.0,1.0,5.166666666666667,0.0,0.0,1.0,3,0.3333333333333333,0.5,0.4,3.1666666666666665,0.3333333333333333,0.9047619047619048,3.5,20
game_002_aggro-AggroPirateWarrior_vs_ramp-MidrangeBuffPaladin.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,MidrangeBuffPaladin,1,0,14,7,2.142857142857143,1.1428571428571428,1.7142857142857142,3.375,5.0,1.1110243021644486,0.75,0.0,0.25,3.1666666666666665,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,3.5714285714285716,0.0,1.0,4.714285714285714,0.0,0.0,1.1428571428571428,2,0.0,0.5714285714285714,0.0,3.2857142857142856,0.7142857142857143,0.8214285714285714,3.4285714285714284,20
game_002_aggro-AggroPirateWarrior_vs_ramp-MidrangeJadeShaman.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,MidrangeJadeShaman,1,1,11,6,2.5,1.1666666666666667,1.8333333333333333,3.2857142857142856,5.0,1.2777531299998799,0.7142857142857143,0.14285714285714285,0.14285714285714285,2.6,2.8,1.0,1.3333333333333333,1.0,0.0,0.0,0.0,,5.0,0.0,1.0,1.8333333333333333,0.0,0.0,1.5,4,0.0,0.6666666666666666,0.0,2.5,1.0,0.7142857142857143,2.5,21
game_002_aggro-AggroPirateWarrior_vs_ramp-MidrangeSecretHunter.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,MidrangeSecretHunter,2,1,10,5,3.4,1.2,1.0,2.3333333333333335,4.0,1.3743685418725535,0.8333333333333334,0.16666666666666666,0.0,3.0,2.8,1.0,2.2,1.0,0.0,0.0,0.0,,6.2,0.0,1.0,2.8,0.0,0.0,3.2,4,0.4,0.4,0.5,2.8,0.4,0.875,4.2,20
game_002_aggro-AggroPirateWarrior_vs_ramp-MiraclePirateRogue.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,MiraclePirateRogue,1,0,14,7,2.142857142857143,1.4285714285714286,1.8571428571428572,2.3,4.0,1.004987562112089,0.6,0.3,0.1,2.3333333333333335,3.0,4.0,0.7142857142857143,1.0,0.0,0.0,0.0,,3.0,0.0,1.0,4.285714285714286,0.0,0.0,1.0,3,0.2857142857142857,0.8571428571428571,0.25,2.7142857142857144,1.2857142857142858,0.6785714285714286,2.142857142857143,19
game_002_aggro-AggroPirateWarrior_vs_ramp-MurlocDruid.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,MurlocDruid,2,0,13,6,2.8333333333333335,1.6666666666666667,1.0,2.0,4.0,1.3416407864998738,0.6,0.4,0.0,2.6666666666666665,2.3333333333333335,3.0,1.1666666666666667,1.0,0.0,0.0,0.0,,2.8333333333333335,0.0,1.0,5.166666666666667,0.0,0.0,1.0,2,0.5,0.8333333333333334,0.375,3.3333333333333335,0.3333333333333333,0.9090909090909091,3.1666666666666665,20
game_002_aggro-AggroPirateWarrior_vs_ramp-RenoKazakusDragonPriest.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,RenoKazakusDragonPriest,2,1,12,6,3.8333333333333335,1.3333333333333333,1.0,2.5,5.0,1.8027756377319946,0.625,0.25,0.125,3.0,2.4,1.0,2.3333333333333335,0.7857142857142857,0.16666666666666666,0.043478260869565216,0.0,,5.666666666666667,0.6666666666666666,0.8947368421052632,0.5,0.0,0.3333333333333333,1.8333333333333333,3,0.16666666666666666,0.6666666666666666,0.2,3.3333333333333335,0.3333333333333333,0.9090909090909091,3.1666666666666665,19
game_002_aggro-AggroPirateWarrior_vs_ramp-RenoKazakusMage.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,RenoKazakusMage,2,0,17,8,3.375,1.5,1.0,2.6666666666666665,5.0,1.6499158227686108,0.5833333333333334,0.25,0.16666666666666666,3.0,2.857142857142857,2.0,1.875,1.0,0.0,0.0,0.0,,6.125,0.0,1.0,4.25,0.125,0.0,1.875,4,0.125,0.75,0.14285714285714285,4.0,0.625,0.8648648648648649,2.375,17
game_002_aggro-AggroPirateWarrior_vs_ramp-ZooDiscardWarlock.log,aggro,AggroPirateWarrior,aggro,WARRIOR,ramp,ZooDiscardWarlock,2,0,13,6,3.1666666666666665,1.3333333333333333,1.0,2.5,5.0,1.6583123951777,0.5,0.375,0.125,3.5,3.0,1.0,1.6666666666666667,0.9,0.16666666666666666,0.05263157894736842,0.0,,4.0,0.8333333333333334,0.8275862068965517,5.0,0.0,0.3333333333333333,1.1666666666666667,2,0.6666666666666666,0.8333333333333334,0.4444444444444444,3.6666666666666665,0.0,1.0,3.0,19
game_003_aggro-AggroPirateWarrior_vs_aggro-AggroPirateWarrior.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,AggroPirateWarrior,2,0,11,5,4.6,1.6,1.0,2.0,4.0,1.3228756555322954,0.625,0.25,0.125,2.2,2.4,1.0,3.0,1.0,0.0,0.0,0.0,,5.4,0.0,1.0,6.4,0.0,0.0,3.2,5,0.2,0.2,0.5,3.0,0.2,0.9375,3.6,20
game_003_aggro-AggroPirateWarrior_vs_aggro-MidrangeBuffPaladin.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,MidrangeBuffPaladin,2,1,12,6,3.5,1.1666666666666667,1.0,2.0,4.0,1.3093073414159542,0.5714285714285714,0.42857142857142855,0.0,3.0,3.25,3.0,2.3333333333333335,0.8571428571428571,0.0,0.0,0.0,,6.0,0.8333333333333334,0.8780487804878049,4.166666666666667,0.0,0.0,2.0,4,0.16666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6363636363636364,3.6666666666666665,19
game_003_aggro-AggroPirateWarrior_vs_aggro-MidrangeJadeShaman.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,MidrangeJadeShaman,2,1,12,6,4.666666666666667,1.1666666666666667,1.0,1.5714285714285714,4.0,1.2936264483053452,0.8571428571428571,0.14285714285714285,0.0,2.3333333333333335,2.3333333333333335,1.0,3.0,1.0,0.5,0.10714285714285714,0.0,,5.0,0.16666666666666666,0.967741935483871,3.5,0.0,0.0,4.0,6,0.16666666666666666,0.6666666666666666,0.2,2.8333333333333335,0.8333333333333334,0.7727272727272727,3.1666666666666665,19
game_003_aggro-AggroPirateWarrior_vs_aggro-MidrangeSecretHunter.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,MidrangeSecretHunter,1,1,11,6,3.0,0.6666666666666666,1.8333333333333333,3.0,4.0,1.224744871391589,0.75,0.0,0.25,3.0,2.3333333333333335,1.0,2.3333333333333335,0.9285714285714286,0.0,0.0,0.0,,5.0,0.6666666666666666,0.8823529411764706,3.1666666666666665,0.0,0.0,2.1666666666666665,3,0.16666666666666666,0.5,0.25,2.0,1.5,0.5714285714285714,4.0,20
game_003_aggro-AggroPirateWarrior_vs_aggro-MiraclePirateRogue.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,MiraclePirateRogue,2,1,10,5,4.2,1.0,1.0,1.8,4.0,1.469693845669907,0.6,0.2,0.2,2.3333333333333335,1.6666666666666667,1.0,3.2,1.0,0.0,0.0,0.0,,6.0,0.0,1.0,2.0,0.0,0.0,3.4,4,0.0,0.0,,1.8,1.4,0.5625,4.0,20
game_003_aggro-AggroPirateWarrior_vs_aggro-MurlocDruid.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,MurlocDruid,1,1,13,7,3.142857142857143,1.0,1.8571428571428572,2.2857142857142856,4.0,1.0301575072754257,0.8571428571428571,0.14285714285714285,0.0,2.6666666666666665,3.0,1.0,2.0,1.0,0.14285714285714285,0.045454545454545456,0.0,,4.571428571428571,0.0,1.0,3.142857142857143,0.0,0.0,3.142857142857143,6,0.0,0.14285714285714285,0.0,2.5714285714285716,1.4285714285714286,0.6428571428571429,3.142857142857143,19
game_003_aggro-AggroPirateWarrior_vs_aggro-RenoKazakusDragonPriest.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,RenoKazakusDragonPriest,1,1,9,5,4.4,1.0,2.2,1.8,3.0,0.9797958971132713,0.8,0.0,0.2,1.75,1.5,1.0,3.4,1.0,0.0,0.0,0.0,,7.4,0.0,1.0,0.0,0.0,0.0,3.8,5,0.0,0.0,,1.8,1.2,0.6,2.8,21
game_003_aggro-AggroPirateWarrior_vs_aggro-RenoKazakusMage.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,RenoKazakusMage,2,1,10,5,4.0,1.2,1.0,1.6666666666666667,3.0,1.1055415967851334,0.5,0.3333333333333333,0.16666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.8,1.0,0.0,0.0,0.0,,6.2,0.0,1.0,1.2,0.0,0.0,2.6,3,0.0,0.0,,2.0,1.2,0.625,3.2,21
game_003_aggro-AggroPirateWarrior_vs_aggro-ZooDiscardWarlock.log,aggro,AggroPirateWarrior,aggro,WARRIOR,aggro,ZooDiscardWarlock,1,1,9,5,2.8,0.8,2.0,2.25,3.0,0.82915619758885,0.75,0.25,0.0,2.6666666666666665,3.0,2.0,2.0,1.0,0.0,0.0,0.0,,6.0,0.0,1.0,1.6,0.0,0.0,2.6,4,0.0,0.0,,1.8,1.2,0.6,3.2,21
